pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,ElbowLa,ElbowLb,ElbowLc,ElbowAng,EA DEG,ElbowLa (x),Midline (1-2),Pt5 - Pt1,HPR Comp Ang,HPR DEG,Pt3 - Pt5,Pt2 - Pt3,Pt5 - Pt2,HPR Comp Ang,HED DEG
3.912532,6.618473,12.513544,4.331349,6.620887,12.896134,4.35349,6.754461,11.877604,4.098771,3.564102,10.388643,3.748375,2.140804,9.476075,1.69628,0.976188,10.17123,1.726654253,2.459809909,3.537870869,1.993481795,114.2180934,3.469389319,0.567259013,3.041901617,0.661737085,142.0852579,5.201266428,1.027251369,5.636306171,1.920329939,69.97319923
3.686014,6.407553,12.558479,4.164044,6.509779,12.922873,4.216157,6.642484,11.816326,3.914463,3.428267,10.29121,3.54107,2.046411,9.48403,1.543853,0.850913,10.148703,1.643316126,2.420719193,3.504690237,2.057690327,117.8969713,3.494815844,0.601078754,3.077863775,0.74026613,137.585875,5.153978236,1.114476056,5.634473807,1.921032319,69.93295584
3.506441,6.216908,12.60339,3.955299,6.374219,12.885422,3.996295,6.459069,11.85419,3.738032,3.285759,10.323858,3.380274,1.929222,9.418884,1.366289,0.786621,10.046336,1.669479368,2.399034939,3.456569696,2.009892771,115.158373,3.51390658,0.530109001,3.187004326,0.845422345,131.5608677,5.142978627,1.03471685,5.636921503,1.98198459,66.44064794
3.312904,6.077875,12.56329,3.804907,6.242483,12.875747,3.835527,6.342258,11.804511,3.57035,3.145597,10.299671,3.176786,1.769326,9.410466,1.164204,0.618263,10.017857,1.685140949,2.396738651,3.500910575,2.042747634,117.040818,3.521747918,0.582834735,3.155760968,0.825673174,132.6924118,5.161701128,1.075872492,5.658383688,1.960214329,67.68799201
3.127262,5.927585,12.538255,3.628178,6.107362,12.834733,3.633421,6.177788,11.878923,3.373904,3.042751,10.271455,3.035306,1.637944,9.350071,0.995737,0.45699,10.036222,1.713791057,2.454648091,3.520961913,1.991330081,114.0948093,3.534737114,0.58207907,3.189509856,0.867851081,130.2757958,5.19666008,0.958401053,5.667324458,2.00547554,65.09471565
2.955928,5.761076,12.562864,3.446329,5.933381,12.827157,3.514503,6.041751,11.870489,3.205835,2.913679,10.206167,2.896767,1.574403,9.225387,0.837712,0.342754,9.996861,1.688523805,2.520285477,3.501638317,1.938373512,111.0606213,3.643455163,0.55708521,3.338001311,0.925076703,126.9970092,5.191701334,0.962786435,5.654505844,1.992586556,65.83320004
2.766909,5.656465,12.482418,3.281646,5.785654,12.791134,3.308082,5.819271,11.938233,3.026057,2.804733,10.144603,2.742489,1.459409,9.206494,0.701435,0.258056,9.966164,1.664438636,2.487217114,3.452719459,1.936993217,110.9815363,3.624959889,0.600216417,3.276015017,0.881268593,129.507029,5.144977612,0.853563248,5.618366287,2.091126085,60.18730091
2.606474,5.551921,12.457593,3.083797,5.668036,12.752369,3.144477,5.67262,11.922488,2.881254,2.64064,10.204536,2.617296,1.370642,9.094922,0.631615,0.179095,9.910486,1.706989155,2.455169633,3.347617783,1.844407817,105.6767836,3.687077669,0.561008143,3.362688414,0.890701145,128.9665836,5.148023329,0.82989366,5.643094342,2.146742474,57.00071655
2.441727,5.389407,12.470995,2.894986,5.537673,12.789815,2.929263,5.585266,11.864779,2.719178,2.543953,10.130674,2.495711,1.242812,9.080104,0.547342,0.062175,9.909562,1.687187816,2.424468201,3.305296381,1.843103792,105.6020685,3.731136051,0.554156939,3.391320693,0.850578696,131.2654305,5.158616248,0.926259518,5.675190456,2.08960369,60.27452772
2.25192,5.241225,12.483978,2.689617,5.341223,12.852906,2.736892,5.417468,11.918474,2.605233,2.444436,10.103598,2.379661,1.120529,9.045405,0.479674,-0.107451,9.917268,1.709790893,2.424465007,3.326386507,1.84731679,105.8434555,3.820096411,0.572439109,3.440944934,0.789220173,134.781015,5.168966072,0.937537446,5.684304857,2.078743341,60.89677988
2.068809,5.096174,12.492779,2.505502,5.175417,12.890078,2.601094,5.305998,11.887996,2.421494,2.241056,10.152535,2.345259,1.060105,8.952416,0.419325,-0.215055,9.862802,1.685450282,2.482751995,3.181997354,1.705061512,97.69282847,3.940921192,0.590378922,3.551139926,0.791926027,134.625981,5.161902489,1.010554171,5.695697928,2.046142742,62.7646566
1.929757,5.027561,12.454533,2.396613,5.129906,12.804239,2.417861,5.26431,11.806087,2.308394,2.147102,10.147906,2.311906,0.934229,8.974525,0.418047,-0.212163,9.818324,1.687571101,2.369158771,3.041079975,1.669422061,95.65083834,3.830650675,0.583308504,3.500927525,0.90577843,128.1027188,5.173716732,1.00716029,5.680705485,2.016080292,64.48710809
1.767332,4.840268,12.507424,2.228088,5.030932,12.784701,2.260597,5.147316,11.778672,2.239646,2.039963,10.100271,2.292364,0.827162,8.94392,0.425954,-0.215771,9.795856,1.676547968,2.301519168,2.910409429,1.617809807,92.69367398,3.841318796,0.537753314,3.60197437,1.045797421,120.0802215,5.167160679,1.012738655,5.69414444,2.036321663,63.32736298
1.551047,4.672342,12.531787,2.063496,4.906136,12.794988,2.070248,4.972447,11.845372,2.130173,1.942975,10.075073,2.321509,0.790122,8.887118,0.400992,-0.291457,9.81453,1.666408289,2.391294984,2.837364261,1.51498487,86.80223908,3.916378256,0.576089181,3.7252146,1.16224516,113.4082576,5.122802859,0.951928409,5.675651433,2.11670395,58.72179718
1.437509,4.638542,12.441836,1.906575,4.798687,12.835171,1.935461,4.871723,11.806514,2.021986,1.887806,10.023139,2.3001,0.795559,8.821732,0.412499,-0.311647,9.807616,1.647340185,2.40018956,2.733951731,1.443981533,82.73404754,4.032685772,0.612156299,3.721453507,0.970727011,124.3814392,5.052131881,1.031246567,5.668573576,2.131959696,57.84770733
1.275937,4.517433,12.447847,1.761035,4.68648,12.783566,1.802084,4.787765,11.795817,1.940738,1.803227,10.02786,2.284424,0.794466,8.809984,0.423783,-0.321447,9.831022,1.618314176,2.397866834,2.618040732,1.374384761,78.74644624,4.007903436,0.589938401,3.775062017,1.096379496,117.1820821,4.986144363,0.992928365,5.562115325,2.110646685,59.06885293
1.118476,4.456861,12.399172,1.589818,4.572008,12.75138,1.61505,4.700109,11.793057,1.849174,1.771987,9.996524,2.283304,0.80528,8.766518,0.422489,-0.318936,9.827462,1.623547363,2.419110632,2.536921568,1.306493721,74.8565762,4.044755616,0.588399317,3.814839361,1.101365135,116.896426,4.932507603,0.966846854,5.48337168,2.098511502,59.76414768
0.981887,4.361689,12.420865,1.438133,4.46517,12.74054,1.46373,4.610934,11.781009,1.780868,1.720607,9.989963,2.255305,0.789669,8.756008,0.4199,-0.313915,9.820343,1.616904749,2.391530504,2.453626828,1.266999742,72.59373785,4.067464239,0.557092917,3.879789973,1.161906273,113.4276744,4.873673897,0.970539481,5.420867353,2.089649317,60.27191347
0.819086,4.209268,12.518426,1.337013,4.409901,12.732979,1.352042,4.543422,11.776468,1.738719,1.675598,9.999434,2.236391,0.7845,8.781373,0.417736,-0.332335,9.808906,1.589152499,2.368681172,2.411035449,1.257117002,72.02749854,4.052662183,0.560608033,3.996788534,1.401849243,99.67995486,4.80625516,0.965785251,5.362715953,2.104885244,59.39895917
0.71625,4.228096,12.460319,1.21541,4.366989,12.729275,1.218422,4.434177,11.816516,1.609383,1.605949,10.021496,2.212186,0.750841,8.818703,0.413353,-0.329613,9.79639,1.594143077,2.314962824,2.286385953,1.200246056,68.76903339,4.035608475,0.567007968,3.93690127,1.326157438,104.0167758,4.749089057,0.915228507,5.326265082,2.180469478,55.06830154
0.548395,4.11483,12.524222,1.064785,4.261955,12.77665,1.09056,4.379829,11.799491,1.55004,1.606126,9.960635,2.186571,0.86102,8.738112,0.406443,-0.319788,9.777841,1.566817523,2.375752433,2.24730338,1.148872308,65.82553446,4.191442831,0.574785636,4.125318114,1.387062828,100.527154,4.664124587,0.984242852,5.279786743,2.166740655,55.85490518
0.421335,4.051697,12.500558,0.912657,4.190158,12.783627,0.982027,4.362078,11.782068,1.461974,1.615473,9.960864,2.125388,0.910138,8.712208,0.394613,-0.298002,9.745854,1.580113098,2.350235821,2.201562032,1.129319569,64.70524501,4.248195988,0.567032068,4.153961043,1.337604079,103.3609316,4.619516228,1.016207123,5.228286897,2.127680626,58.09287997
0.331684,4.029037,12.466091,0.774369,4.171832,12.719166,0.847841,4.27498,11.822879,1.346698,1.5908,10.006343,2.080881,0.89352,8.758665,0.409313,-0.32159,9.794433,1.606836789,2.311589765,2.140287831,1.103785725,63.24226353,4.170436641,0.509918586,4.099353326,1.370103601,101.4988462,4.563296963,0.902202802,5.141293392,2.192436132,54.3826628
0.208902,3.923902,12.570095,0.688292,4.154876,12.714659,0.735685,4.259456,11.780777,1.300667,1.579076,10.026426,2.040266,0.958989,8.751387,0.409313,-0.32159,9.794433,1.599136961,2.321171088,2.112075744,1.082260501,62.00895904,4.187524166,0.500713014,4.235141661,1.606657806,87.94528862,4.479987298,0.939719408,5.091288507,2.201875954,53.84180081
0.13481,3.891891,12.534837,0.574249,4.099741,12.751141,0.599093,4.168358,11.822263,1.270765,1.637933,10.011636,2.044895,0.998565,8.778312,0.407832,-0.319884,9.790908,1.590332288,2.333159594,2.150911811,1.102986567,63.19647512,4.236292001,0.489789807,4.214250204,1.467920685,95.89434008,4.394681485,0.93140895,5.039907028,2.262208144,50.38502094
-0.012986,3.846076,12.556107,0.483368,4.058839,12.741133,0.506802,4.148753,11.847131,1.177103,1.662373,10.000912,1.99283,1.056991,8.777084,0.408898,-0.318097,9.78936,1.590488251,2.329036343,2.134749304,1.094480478,62.70911212,4.241716634,0.529718712,4.278353966,1.577817282,89.59772891,4.357083984,0.898512161,4.972401421,2.252432729,50.94511102
-0.132009,3.86566,12.508035,0.400669,4.014975,12.774044,0.389392,4.129118,11.879975,1.109224,1.674211,10.003965,1.951147,1.052576,8.845369,0.408019,-0.319079,9.790874,1.56128444,2.2708283,2.123746984,1.12084211,64.21952239,4.223561209,0.595404602,4.213628027,1.483536083,94.99964368,4.321335934,0.901325691,4.920395827,2.222352406,52.66858652
-0.203268,3.866358,12.486362,0.291619,3.979792,12.800204,0.292527,4.118366,11.879412,1.042363,1.673399,10.011434,1.926281,1.064212,8.922313,0.382745,-0.346485,9.834756,1.529249615,2.281473567,2.132191923,1.126780808,64.55978471,4.20834391,0.586011897,4.151797709,1.404561775,99.52453821,4.251151744,0.931160921,4.851664183,2.190676949,54.48345653
-0.306312,3.846029,12.475284,0.166786,3.969915,12.770503,0.185372,4.108485,11.845644,0.979045,1.6785,10.047029,1.87527,1.136182,8.902525,0.376141,-0.340958,9.829255,1.551521018,2.299599711,2.11875656,1.104790775,63.29984864,4.228495168,0.557652199,4.186156578,1.428837376,98.13364874,4.182885914,0.935182236,4.794924037,2.202539018,53.80381003
-0.393811,3.821913,12.496899,0.06256,3.956268,12.777063,0.07392,4.111951,11.853043,0.888808,1.724343,10.024411,1.83259,1.170507,8.870658,0.374941,-0.341265,9.831816,1.590158723,2.309549715,2.137261925,1.105640159,63.34851477,4.288706824,0.535505702,4.255171583,1.445659259,97.16982587,4.188879694,0.937043306,4.797964607,2.196188813,54.16765002
-0.510057,3.76471,12.588408,-0.108826,3.911206,12.821628,-0.032353,4.080848,11.871742,0.83373,1.735562,10.075978,1.791608,1.216351,8.92659,0.343395,-0.346251,9.838892,1.583730754,2.317615335,2.151879074,1.112322645,63.73139299,4.333932442,0.464088228,4.325109575,1.498199504,94.15949156,4.108438069,0.964915448,4.736408396,2.193347787,54.33042883
-0.616986,3.837917,12.473002,-0.184203,3.973197,12.713812,-0.08735,4.116958,11.815634,0.767489,1.763348,10.007826,1.755599,1.26555,8.956912,0.326886,-0.344983,9.822505,1.525970005,2.320406995,2.161835905,1.127212211,64.58450228,4.228135453,0.495268191,4.241703487,1.539662424,91.78384125,4.037674957,0.909610326,4.630944816,2.198763095,54.02015451
-0.692572,3.881405,12.428866,-0.253739,3.992294,12.698222,-0.220528,4.15514,11.772107,0.697769,1.80458,10.00177,1.703567,1.287991,8.975418,0.321093,-0.343627,9.828981,1.52705345,2.302603191,2.187814929,1.153938953,66.11583182,4.205985782,0.514904901,4.20330646,1.504334572,93.80797803,4.005248151,0.940323249,4.60136114,2.169696374,55.68555493
-0.82215,3.840565,12.464478,-0.335888,3.967172,12.738811,-0.294728,4.150173,11.794318,0.66203,1.827578,9.996782,1.66523,1.304989,9.018472,0.31972,-0.35251,9.851085,1.495526649,2.291493946,2.211602912,1.182286092,67.74000326,4.224381082,0.558309348,4.249943131,1.550636434,91.15507679,3.974970819,0.962058415,4.574728473,2.152475275,56.67225121
-0.901569,3.863294,12.434082,-0.400701,4.016034,12.677469,-0.368886,4.197256,11.715486,0.579053,1.796815,10.085905,1.594819,1.363197,9.005368,0.293006,-0.353874,9.873801,1.54511014,2.323193014,2.179971139,1.134730627,65.01527582,4.179285325,0.556871606,4.241230098,1.616250603,87.39566179,3.921304628,0.978903829,4.530107052,2.147641462,56.9492083
-0.995765,3.852417,12.44885,-0.492124,3.939871,12.779139,-0.472641,4.210619,11.758741,0.550043,1.826317,10.061675,1.550708,1.40332,8.99686,0.293259,-0.356426,9.871562,1.521212637,2.333021123,2.206002715,1.151363058,65.96824388,4.29869713,0.602283223,4.28961067,1.485568281,94.88320733,3.938135896,1.055706663,4.554088867,2.08868007,60.32744722
-1.094279,3.852075,12.46141,-0.563673,3.993544,12.709776,-0.554127,4.161847,11.800988,0.486695,1.831581,10.097079,1.52974,1.423739,9.053753,0.289635,-0.351439,9.858636,1.530623112,2.310184838,2.204827437,1.160871239,66.51302254,4.212942222,0.585856977,4.300883856,1.653032736,85.2882008,3.878728602,0.924241056,4.468825563,2.174738064,55.39668739
-1.146579,3.84647,12.477077,-0.615904,4.002949,12.741103,-0.670796,4.18961,11.785198,0.427188,1.863302,10.084311,1.475123,1.48863,9.020759,0.282794,-0.335049,9.844184,1.539379657,2.329266466,2.216135764,1.156933081,66.2873827,4.267710556,0.592727327,4.338139635,1.621176895,87.11340609,3.864895334,0.97395929,4.49029615,2.174960157,55.3839624
-1.206409,3.882539,12.448196,-0.719752,4.007904,12.753302,-0.724067,4.246014,11.712158,0.373459,1.907528,10.057996,1.43684,1.503154,9.067652,0.281375,-0.331261,9.841741,1.508336409,2.302040733,2.251093484,1.201443599,68.83764754,4.270234768,0.574390727,4.291251917,1.54021677,91.75207955,3.810077816,1.068024906,4.456207859,2.113106413,58.92792086
-1.273063,3.882526,12.483911,-0.774762,4.048915,12.727191,-0.816744,4.222503,11.774981,0.287664,1.891843,10.113741,1.398427,1.52204,9.125993,0.254787,-0.338502,9.899088,1.531729354,2.316722871,2.240891703,1.181780766,67.7110502,4.206111918,0.554516947,4.29097566,1.659579666,84.91308938,3.782808195,0.967903238,4.399286795,2.166252325,55.8828844
-1.345494,3.902688,12.481869,-0.859443,4.038348,12.739121,-0.845121,4.236352,11.767125,0.232349,1.921679,10.128828,1.359072,1.498968,9.204858,0.242611,-0.32764,9.903015,1.517204623,2.251756014,2.260648753,1.233411153,70.66925348,4.17286757,0.549931056,4.248938496,1.644558502,85.7737387,3.749464407,0.991958572,4.351949648,2.122204369,58.40664638
-1.395326,3.894686,12.507613,-0.918953,4.061518,12.721308,-0.922775,4.193075,11.841532,0.177405,1.969952,10.113732,1.314249,1.568067,9.159054,0.229981,-0.324961,9.910165,1.537964862,2.307240741,2.30452369,1.229131076,70.42402314,4.20438399,0.522108023,4.307510192,1.709087083,82.07652333,3.753179348,0.889557786,4.348212443,2.218587358,52.88430789
-1.439403,3.92803,12.498975,-0.956346,4.032375,12.759458,-0.983201,4.258684,11.790733,0.130466,1.985306,10.073158,1.266577,1.610999,9.154211,0.224846,-0.334808,9.940944,1.508415567,2.343142584,2.325793864,1.230955052,70.52852924,4.235468403,0.548812772,4.302298685,1.62877424,86.67811025,3.73650694,0.994808469,4.342910046,2.12458263,58.2703821
-1.505737,3.96162,12.507626,-1.028769,4.036012,12.769036,-1.010344,4.236984,11.832419,0.044284,1.981661,10.129705,1.238985,1.634725,9.198007,0.207695,-0.304215,9.918575,1.554263887,2.311334167,2.301414374,1.22111847,69.96493463,4.230243057,0.54390593,4.299660078,1.635227155,86.30838547,3.702955372,0.95793588,4.303304239,2.150967127,56.75866177
-1.558574,3.945248,12.558333,-1.092072,4.093205,12.759848,-1.084391,4.240248,11.860127,0.045779,2.020324,10.114709,1.179214,1.653488,9.205994,0.206383,-0.294076,9.92773,1.498334576,2.293536253,2.327488378,1.262101676,72.31309934,4.217655551,0.508165732,4.328239816,1.731714662,80.78005852,3.706177179,0.911657568,4.310695686,2.20704946,53.54538074
-1.591567,3.964442,12.566711,-1.123673,4.136954,12.740026,-1.118021,4.335432,11.768965,-0.039372,1.968183,10.216261,1.134613,1.675564,9.165968,0.210596,-0.306128,9.958985,1.602180403,2.325894787,2.302425996,1.203603823,68.96141925,4.227735357,0.498961807,4.358567465,1.779564837,78.03844549,3.721624801,0.991137217,4.339623408,2.143772882,57.17086164
-1.639945,4.010166,12.563278,-1.195282,4.125616,12.819301,-1.144518,4.33433,11.806656,-0.074022,1.991224,10.21428,1.094815,1.730686,9.127154,0.207563,-0.301217,9.953032,1.617375319,2.365992473,2.324398066,1.194705268,68.45156962,4.344708706,0.513101316,4.391566964,1.603569271,88.12224864,3.736133435,1.033930089,4.400868002,2.167290538,55.82339919
-1.668995,4.027,12.581888,-1.22004,4.140912,12.819351,-1.187631,4.345826,11.858371,-0.100897,2.017973,10.230012,1.090061,1.697941,9.22036,0.200596,-0.292484,9.925072,1.59380005,2.291191539,2.349914463,1.255084133,71.91102375,4.276599449,0.507887063,4.348822887,1.654920243,85.18005463,3.737699427,0.982584504,4.349809596,2.144238538,57.14418149
-1.697518,4.059585,12.564216,-1.24574,4.155985,12.792718,-1.231658,4.376267,11.854485,-0.176172,2.048468,10.204972,1.045093,1.714404,9.217119,0.200414,-0.294929,9.916625,1.605908,2.289150577,2.390914157,1.280758698,73.38206795,4.246507276,0.506277123,4.327236234,1.672331443,84.18246636,3.747160798,0.963745465,4.329691212,2.120964618,58.4776789
-1.744662,4.086374,12.580851,-1.267612,4.212312,12.779362,-1.281795,4.396744,11.883703,-0.225663,2.065863,10.215754,1.005121,1.762846,9.208091,0.178026,-0.293643,9.952761,1.619269366,2.338325588,2.408194072,1.263531495,72.39502196,4.233118454,0.516704286,4.351645271,1.743219735,80.12086642,3.754506392,0.914450768,4.330572738,2.160971715,56.18544109
-1.785192,4.152541,12.577431,-1.286089,4.229873,12.816214,-1.283294,4.399027,11.873032,-0.263073,2.096745,10.19696,0.988824,1.743764,9.245065,0.173735,-0.298889,9.96781,1.611814436,2.314986326,2.445889044,1.302991194,74.65589615,4.234186384,0.553282139,4.335876835,1.691757957,83.06940913,3.735857619,0.958230328,4.351303614,2.17357058,55.46357928
-1.807836,4.174193,12.580994,-1.312597,4.261789,12.822638,-1.320477,4.419877,11.887111,-0.270884,2.135959,10.170211,0.975317,1.734675,9.274233,0.162985,-0.268656,9.955233,1.586449608,2.266490541,2.452882212,1.341124034,76.84074693,4.222052642,0.551047629,4.322107002,1.689539518,83.19651632,3.74665734,0.948790063,4.356315325,2.175142963,55.37348837
-1.828577,4.207702,12.572067,-1.332863,4.297459,12.841092,-1.351815,4.477344,11.855346,-0.350578,2.101853,10.240831,0.940815,1.756242,9.303265,0.164935,-0.267297,9.96796,1.632841954,2.266830232,2.439894251,1.317987654,75.51513005,4.205452595,0.564009592,4.284226717,1.644783011,85.76087527,3.730618384,1.002024845,4.355915945,2.1436525,57.17775903
-1.829301,4.218902,12.595453,-1.325743,4.319576,12.848892,-1.34513,4.475703,11.889024,-0.35794,2.137494,10.24306,0.914138,1.769357,9.306058,0.159114,-0.26112,9.944537,1.622245369,2.258440507,2.471802974,1.34753002,77.20778293,4.19150804,0.563739289,4.283290442,1.668295498,84.41370899,3.74112577,0.972482502,4.3652365,2.171629856,55.5747746
-1.830955,4.248534,12.626258,-1.31955,4.340524,12.844179,-1.327763,4.549331,11.895815,-0.373533,2.155598,10.269458,0.87488,1.787285,9.3082,0.15519,-0.264291,9.935608,1.618087274,2.262865126,2.499373243,1.365633041,78.24500962,4.161570679,0.555899844,4.281477775,1.723404893,81.25617322,3.784791869,0.971079111,4.361442064,2.106881865,59.28456121
-1.827132,4.261825,12.675696,-1.323078,4.394411,12.84807,-1.313946,4.570281,11.932286,-0.362524,2.13212,10.326899,0.859771,1.765712,9.365046,0.156733,-0.269356,9.936933,1.597942766,2.227738525,2.487727536,1.383248389,79.25429471,4.110509207,0.532713085,4.263783666,1.80111696,76.80359979,3.802147879,0.932518414,4.363658398,2.12230962,58.40061598
-1.804368,4.292266,12.656364,-1.319383,4.395978,12.878626,-1.301542,4.61054,11.942419,-0.394201,2.141742,10.344089,0.829957,1.787101,9.349328,0.146937,-0.296319,9.977202,1.616750598,2.280653629,2.524198456,1.373756441,78.71044616,4.132264126,0.533489313,4.228020259,1.688083251,83.27995422,3.83352693,0.960479255,4.388870421,2.088401684,60.34339757
-1.795907,4.319345,12.672349,-1.316585,4.427077,12.904589,-1.281755,4.63001,11.94043,-0.423123,2.164084,10.368749,0.827266,1.794557,9.359106,0.14809,-0.291651,9.961266,1.649060897,2.275113299,2.554008825,1.38683751,79.4599362,4.143253168,0.532620876,4.225945547,1.663458117,84.69087049,3.834452674,0.985283908,4.415949643,2.101864987,59.57200716
-1.755879,4.407395,12.627586,-1.310545,4.43802,12.915753,-1.264186,4.651597,11.961418,-0.425344,2.216478,10.308784,0.845267,1.824538,9.330004,0.152889,-0.30464,9.982839,1.65108436,2.332162041,2.607034621,1.392157079,79.76472504,4.183912197,0.530436228,4.2000009,1.53778975,91.89113757,3.862201733,0.977941934,4.437103115,2.10019858,59.66748524
-1.758428,4.431309,12.647409,-1.2784,4.486607,12.879038,-1.233841,4.68618,11.968167,-0.424502,2.189764,10.336597,0.836652,1.829438,9.354981,0.151636,-0.33774,10.015414,1.63826561,2.366871173,2.612158109,1.381059123,79.12885902,4.110039258,0.532990501,4.192197794,1.661768694,84.78766731,3.87165545,0.932478075,4.413561468,2.096004607,59.90778219
-1.757406,4.462517,12.652748,-1.269776,4.495439,12.907248,-1.207443,4.721574,11.975182,-0.416543,2.223416,10.324634,0.835996,1.817018,9.350469,0.150221,-0.316918,10.022031,1.637989844,2.339864467,2.620321896,1.401451769,80.29727157,4.1333948,0.550048422,4.1989023,1.62432254,86.93317389,3.914787847,0.959105868,4.45248424,2.067608506,61.5347589
-1.732472,4.482395,12.677222,-1.216435,4.499268,12.934713,-1.176437,4.755865,11.963207,-0.399354,2.291753,10.269206,0.852082,1.844858,9.392213,0.15038,-0.315792,10.030342,1.592144442,2.359661573,2.675547497,1.444778754,82.77972491,4.102202924,0.576711193,4.179856877,1.636474754,86.23690333,3.883808943,1.004821342,4.426646439,2.036024297,63.34440077
-1.699457,4.476451,12.753648,-1.184831,4.520829,13.011244,-1.148119,4.776655,11.974852,-0.409626,2.270879,10.365758,0.866515,1.867831,9.354144,0.18745,-0.246526,9.973524,1.677601391,2.305486149,2.616806297,1.404304134,80.46070004,4.193137348,0.575495977,4.25920647,1.617898433,87.30124809,3.915273616,1.067499564,4.518050332,2.062131547,61.84856558
-1.672628,4.507485,12.753109,-1.175665,4.552149,12.975783,-1.11643,4.784352,12.003435,-0.386837,2.276159,10.372048,0.872747,1.924111,9.338712,0.186376,-0.242874,9.978364,1.666815208,2.361373291,2.613252282,1.375802853,78.82769691,4.174239713,0.544569494,4.258760473,1.662472797,84.74732519,3.909184985,0.999689385,4.487189453,2.086404993,60.45779957
-1.640587,4.5297,12.756608,-1.131501,4.544401,13.00116,-1.102204,4.785688,12.035919,-0.393911,2.276993,10.412844,0.902135,1.847282,9.412143,0.188453,-0.242791,9.989974,1.69286422,2.282900744,2.620549231,1.413582989,80.99233924,4.125132532,0.564778041,4.201295194,1.638491333,86.12136184,3.939343894,0.994942011,4.489487045,2.054732783,62.27248351
-1.611019,4.558001,12.759787,-1.100306,4.57339,13.008696,-1.078684,4.780967,12.084982,-0.381702,2.297147,10.41378,0.901692,1.888504,9.367378,0.187536,-0.23867,9.986339,1.705592685,2.327659928,2.633838561,1.394835852,79.91820745,4.155381182,0.568140351,4.221629471,1.61998917,87.18145773,3.968842868,0.946750107,4.524136339,2.10398788,59.45037434
-1.557395,4.63506,12.730112,-1.04461,4.583622,13.058344,-1.03088,4.820516,12.05415,-0.362535,2.318182,10.428841,0.900234,1.878373,9.365344,0.190779,-0.24974,9.996314,1.708520814,2.330303516,2.662228275,1.411650055,80.88159028,4.173807277,0.608838815,4.166725812,1.486138343,94.85054518,3.985709866,1.031757896,4.577840228,2.07956564,60.84966559